"","title","point","review"
"702","라이트 아웃","6","라이트 아웃마지막이 허무하고 ""내가 없으면 너도 없다""? 다이애나를 없애는데 엄마가 죽어야만 했던게 안타까웠어요Save your life jQuery22408692677128996031_1529244318655 "
"703","오션스8","10","오션스8굿굿 계속 나와라 고고고 "
"704","소공녀","10","소공녀미소 그녀는 너무나 멋졌다 "
"705","그것만이 내 세상","9","그것만이 내 세상말해뭐해 이병헌은 역시 천상배우배우인생은 깔것이없다  진심 박정민도 놀라웠다 "
"706","탐정: 리턴즈","10","탐정: 리턴즈진짜 오랜만에 아니 처음으로 영화관에서 숨넘어갈듯 웃었어요.. "
"707","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤예고편도안보고가서 너무기대안햇는데너무재밋엇어여ㅋㅋ "
"708","노벰버 맨","5","노벰버 맨액션이 폼밖에 없다! 수트빨은 멋지다! "
"709","레슬러","1","레슬러ㅈ진짜 돈주고 보면 안되는 영화 "
"710","사랑할 때 이야기하는 것들","10","사랑할 때 이야기하는 것들이런느낌영화 아주좋아 "
"711","탐정: 리턴즈","10","탐정: 리턴즈비비탄 총 캐리였다 꿀잼입니다 "
"712","유전","10","유전잼 없다는 놈들은 무슨 알바냐 ㅋㅋ "
"713","불신지옥","10","불신지옥완벽한 영화다. 보는 내내 지루함을 못느끼고 몰입감이 너무좋음. 극중 연기는 배우 전부다 말할필요도 없음. 너무 재밌게봄  진짜 최고!다이런 류의 영화 너무 좋아하는데 "
"714","탐정: 리턴즈","10","탐정: 리턴즈개잼다 이광수 ㅡㅜ 여치형 "
"715","쥬라기 월드: 폴른 킹덤","6","쥬라기 월드: 폴른 킹덤그럭저럭 봤네요 짤린부분이 있다는데 궁금해요 "
"716","탐정: 리턴즈","10","탐정: 리턴즈어디로 튈지 모르는 탐정들 ㅋ "
"717","탐정: 리턴즈","9","탐정: 리턴즈시간 가는줄 모르게 넘 재밌게 봤어요 ^^ "
"718","탐정: 리턴즈","10","탐정: 리턴즈완전 삐졌어 너무 촣은 작품이에요. 재미있게 잘 봤습니다 ♡♡ "
"719","오션스8","9","오션스8마이너스 1점의 이유는 단하나 번역가임. "
"720","탐정: 리턴즈","8","탐정: 리턴즈완성도는 확실히 1이 더 좋았던것같습니다.킬링타임용으로 간간히 웃으면서 볼수있었네요. "
"721","가디언즈","10","가디언즈네이버 평론가 평점 없앴으면 좋겠다. 말하는 꼬라지를 못봐주겠네ㅎ 영화를 본 사람들의 후기면 충분하지 않나? 굳이 평론가들 기자들 의견을 특별하게 대우해 줄 필요가 없을듯 "
"722","탐정: 리턴즈","7","탐정: 리턴즈적당히 유쾌하고 재밌음 "
"723","탐정: 리턴즈","9","탐정: 리턴즈전편보다 재미있었습니다.저는 개인적으로 장르는 다르지만 광해 타짜등 수준이라고생각하고 보고 와 재밋네 했습니다 추천드립니다 "
"724","쥬라기 월드: 폴른 킹덤","4","쥬라기 월드: 폴른 킹덤 유전자 조작으로 또 만들 수 있는 공룡 열댓마리를 살리기 위해 예상이 안되는 수많은 인명피해를 초래하는 게 과연 옳은 결정인가? 생각하면 할수록 불편판 영화 "
"725","탐정: 리턴즈","10","탐정: 리턴즈이광수ㅋㅋㅋㅋ아놔ㅋㅋㅋ "
"726","쥬라기 월드: 폴른 킹덤","8","쥬라기 월드: 폴른 킹덤재미있습니다 깜짝놀라는 부분이 많아요! "
"727","독전","10","독전간만에 재미있는 영화라고 생각합니다. 진짜 시간가는줄 몰랐네요 "
"728","오션스8","4","오션스8오션스 11 아류재미없어서 자다고 나옴 "
"729","탐정: 리턴즈","10","탐정: 리턴즈광수랑 장난감총이 살렷다 "
"730","버닝","10","버닝제가 유일하게 감동받는 한국 감독님이십니다 . 버닝도 너무 좋았습니다.  많은 생각을 하게 하네요 . "
"731","오션스8","6","오션스8그냥 저냥 킬링타임용임. 너무쉬운 도적질에 어이상실 "
"732","탐정: 리턴즈","10","탐정: 리턴즈아침부터 엄청 웃었어요!!+_+ㅋㅋ "
"733","유전","8","유전예전 1970 ~80년대의 공포영화를 좋아하시는 분들은 이 영화에 대한 평이 좋을것으로 예상해봅니다(사실 좀 더 강한 장면이 나오길 바랬지만 ) 왜 이 영화에 대한 평이 좋은지 100% 이해가 되네요 "
"734","본 아이덴티티","10","본 아이덴티티맷~ 최고예요. 여주는 소피마르소 닮았네요. "
"735","본 아이덴티티","10","본 아이덴티티맷~ 최고예요. 여주는 소피마르소 닮았네요. "
"736","오션스8","9","오션스8오션스8에 평점8.88  실화임? "
"737","스포트라이트","10","스포트라이트올해(2018) 본 최고의 영화! 모든 면에서 완벽한 영화다. "
"738","탐정: 리턴즈","6","탐정: 리턴즈평점이 높네요.. 전 1시간은. 지루했어요 "
"739","호로비츠를 위하여","1","호로비츠를 위하여호로비츠의 이름을 모욕한 영화다. 보는 내내 지루했다 "
"740","굿모닝 프레지던트","10","굿모닝 프레지던트꿀잼~~^^~~~~ "
"741","캡틴 아메리카: 시빌 워","10","캡틴 아메리카: 시빌 워캡틴 vs 토니.영화를 보는 관객들을 끊임없이 고민하게 만든다 "
"742","쥬라기 월드: 폴른 킹덤","6","쥬라기 월드: 폴른 킹덤그냥그래 2년만에봤는데도 "
"743","맨 프럼 어스","9","맨 프럼 어스진짜 썰만 풀었는데 조올라  재밌다. "
"744","사라진 밤","10","사라진 밤머리같복잡햐서 영화 집중하기가좋았다. "
"745","쥬라기 월드: 폴른 킹덤","9","쥬라기 월드: 폴른 킹덤아들이랑 같이 가서 봤습니다 아들이 많이 좋아 하네요 "
"746","탐정: 리턴즈","10","탐정: 리턴즈전편을 뛰어넘는 속편 ㅋ "
"747","골든슬럼버","1","골든슬럼버처음으로 몇글자올린다 보지마라 눈버린고 시간버린다 ..이영화만든사람은 관객에대한모독이다..살다살다 이런개OOO 스토리첨본다..별점0점을주고싶은데 0점은없네 그래서0.5점주께 자~받아라 별점반개다 .. "
"748","청년경찰","10","청년경찰둘 케이가 너무 좋고 재밌네요~ "
"749","탐정: 리턴즈","10","탐정: 리턴즈역시 이광수 성동일이다 "
"750","걸 온 더 트레인","4","걸 온 더 트레인거짓을 보여주다 마지막에 진실을 보여주는 관객을 우롱하는 영화인데다 등장인물들은 하나같이 정상인이 없음 "
"751","탐정: 리턴즈","10","탐정: 리턴즈잼났어요ㅋㄷ !!꼭보세요 ㅎㅎㅎ "
"752","툼레이더","4","툼레이더리부트 흉내내다..망작이 되어버림 "
"753","그것만이 내 세상","10","그것만이 내 세상이병헌은 연기로 깔게너무너무 없다 너무재미있다 "
"754","유전","9","유전단순하게 호러 영화. 곤지암도 비웃으면서 봤는데 이거는 못하겟더라.. "
"755","오션스8","8","오션스8기대 이상이었네요...볼만 합니다! "
"756","탐정: 리턴즈","8","탐정: 리턴즈시리즈의 성공 3편도 제작되었으면... "
"757","탐정: 리턴즈","1","탐정: 리턴즈알바들 열일한다댓글이 더 웃긴듯 "
"758","탐정: 리턴즈","10","탐정: 리턴즈새로 들어온 광수ㅋㅋㅋ잘어울리네 ㅋㅋ "
"759","아이언맨 3","10","아이언맨 3엄청재미있고 계속계속볼거임 "
"760","탐정: 리턴즈","10","탐정: 리턴즈재밌네요 ㅎㅎㅎ 성동일 너무 좋아요 !! "
"761","데자뷰","1","데자뷰무슨 영화동아리 학생들이 만들어도 이거보단 낫겠다어쨌든 남규리 예뻐서 1점은 준다 "
"762","사일런트 힐","10","사일런트 힐재미짐 평점을 8점대로 올려놔야할듯 "
"763","탐정: 리턴즈","8","탐정: 리턴즈이광수가영활살렸다ㅎ "
"764","탐정: 리턴즈","10","탐정: 리턴즈재미있어요 보러가세요! "
"765","트릭","10","트릭신태용 (영화? 축구?)감독의 '트릭' 파이팅입니다!! "
"766","라이온 킹","10","라이온 킹인생에서 몇 안되는 최고의 명작 애니 "
"767","탐정: 리턴즈","10","탐정: 리턴즈별생각없이 봤다가 정말 재미있게봤네요 그냥 가벼운마음에 한번보시길 추천드립니다 "
"768","류이치 사카모토: 코다","6","류이치 사카모토: 코다삶에 대해 깊이 총체적으로 알기엔 아쉬웠지만 침묵과 공명, 파동을 좋아한다면 추천! 영상을 사카모토 음악적 색체에 어울리게 편집하려 한 감독의 노력이 엿보인다... "
"769","탐정: 리턴즈","6","탐정: 리턴즈재미는 잇지만 스토리가 너무 지루합니다 ... 이광수 덕분에 웃엇네요그래도 ㅜㅜ 원래 영화볼때 안졸린데 중간에 잠왓어요 "
"770","오션스8","10","오션스8깔끔하게 잘 만든 상업 영화 "
"771","탐정: 리턴즈","9","탐정: 리턴즈탐정 시리즈 계속 나왔으면~~ 갠적으론 조선명탐정 보다 재밌는데~? "
"772","스틸 앨리스","10","스틸 앨리스너무 좋았어요 저는 몇번을 울었어요 딸의 관점에서 보게되네요 "
"773","탐정: 리턴즈","10","탐정: 리턴즈1편안봤지만  2편만으로 충분히 잼있었고 스토리지루하지않고  한국식 코믹 잼있었다 "
"774","쥬라기 월드: 폴른 킹덤","8","쥬라기 월드: 폴른 킹덤전편보다 더 재미있었습니다!! "
"775","오션스8","1","오션스8이게 재밌었다는 새끼들은 죄다 알바거나 안보고 선댓 후감상하겠다는 거 말곤 모르겠다 이 배우들 가지고 이딴걸 만들어 감독은 정마담이나 보고 각본 다시써라 진짜 핵노잼 "
"776","탐정: 리턴즈","9","탐정: 리턴즈재밌게 봤어요. 아들들도 좋아하더라구오ㅡ "
"777","곤지암","10","곤지암공포영화 볼때 왜 땀흘리는지 알았다 무서워서 한여름에 이불 뒤집어쓰고 있어서 왜 재미없었는지도 알겠다 이불땜에 본게 없어서 "
"778","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤끌쟁!입니다바로보세요 "
"779","탐정: 리턴즈","8","탐정: 리턴즈짜임새있고 유쾌하게 봤어요 "
"780","오션스8","1","오션스8예쁜 배우들보는 눈요깃거리정도.. 헐리웃영화 특유 터지는 유머나 스펙터클한 액션따윈 기대안하고 봐야하는 영화. 나오겠지 뭔가 터뜨리겠지하며 기다리다가 끝남. 허무ㅠ 10점 만점 평점들은 다 알바인가.. "
"781","탐정: 리턴즈","10","탐정: 리턴즈세 배우 모두 매력만점 ㅎㅎ "
"782","쥬라기 월드: 폴른 킹덤","7","쥬라기 월드: 폴른 킹덤아쉽다 쥬라기 공원1에서 끝낫어야한다 "
"783","어벤져스: 인피니티 워","10","어벤져스: 인피니티 워엄청재미있고 또봐도 괜찮음 "
"784","탐정: 리턴즈","10","탐정: 리턴즈대박 그냥보세요 20OOO 최고영화!!! "
"785","허트 로커","10","허트 로커와...최고의 영화라 찬할만하다 "
"786","쥬라기 월드: 폴른 킹덤","6","쥬라기 월드: 폴른 킹덤롯데시네마 화질이 기대보다 안좋았어요스토리도 별루였고.신선함이 떨어진듯 "
"787","오션스8","10","오션스8걸크러시 언니들만으로 평점 10점 충분하다 꿀잼 특히 뉴욕을 잘아는사람들은 더 재밌을듯 ㅋㅋㅋthe Met이 배경이라서요 "
"788","레디 플레이어 원","10","레디 플레이어 원너무 신선하다 역시 스필버그오빠다! "
"789","탐정: 리턴즈","10","탐정: 리턴즈원보다 더 잼있게 봤어요 이광수 악역으로 안오니 더 잼 있는듯^^ 굿 "
"790","다크 나이트 라이즈","5","다크 나이트 라이즈내가 고담을 싫어해서 그런가 난 왜 지루하지? "
"791","유전","9","유전후반부 너무재밋는데 결말 씹망 아쉽다 "
"792","레슬러","6","레슬러이성경 너무이쁜듯 ㅎㅎ 그럭저럭 이성경때문에 봣네요 "
"793","탐정: 리턴즈","10","탐정: 리턴즈뭐 가볍게 보기엔 괜찮은 것 같습니다 "
"794","오션스8","6","오션스8앤 해서웨이로 시작해 앤 해서웨이로 끝나는 영화 "
"795","어벤져스: 인피니티 워","6","어벤져스: 인피니티 워믿고보는..그런데 마지막 무엇...?답답하네 "
"796","택시 2","7","택시 2스피드 스피드 카액션씬은 씬나~ "
"797","쥬라기 월드: 폴른 킹덤","9","쥬라기 월드: 폴른 킹덤공룡은 역시 쥬라기퀄리티 못따라감 "
"798","콰이어트 플레이스","10","콰이어트 플레이스역시 공포 영화는 일본영화가 만들어야 되겠닼ㅋ 스릴러치고는 살짝 부족했음 "
"799","탐정: 리턴즈","10","탐정: 리턴즈지루하지않고재미나게 잘봤습니다. "
"800","오션스8","9","오션스8퍼펙트한 외모, 퍼펙트한 능력!! 퍼펙트한 팀웍! 진짜 퍼펙트 ㅋ "
"801","탐정: 리턴즈","10","탐정: 리턴즈재미있게잘봤습니다꼭챙겨보세요조금유치한부분도 있었지만 ㅋㅋㅋ재미있었습니다 "
"802","가슴 달린 남자","10","가슴 달린 남자진짜재밌다.. 그리고 존나 잘생겼다;; "
"803","오션스8","10","오션스8푹~ 빠져서 봤습니다영~~ "
"804","유전","6","유전개연성이너무부족하다. "
"805","오션스8","10","오션스8남성 중심의 영화들만 보다가 여성 중심의 영화라니! 그런데 부족한게 없다니!! "
"806","오션스8","10","오션스8Very Good! 꼭보세요 "
"807","탐정: 리턴즈","6","탐정: 리턴즈재미는 있는데 이광수없엇으면 지루했을법한 정도. 기대안하면 재밌어요 "
"808","메이즈 러너: 데스 큐어","5","메이즈 러너: 데스 큐어이게 워킹데드야? 갑자기 좀비 등장 "
"809","아이 필 프리티","10","아이 필 프리티감동적인 스토리에요ㅠㅠ 재밌게 잘 봤습니당! "
"810","더 로프트 : 비밀의 방","5","더 로프트 : 비밀의 방너무 작위적인~ 반전이 반전이 아닌~ 마지막은 또 왜~시간은 때울수있는 ㅎ "
"811","쥬라기 월드: 폴른 킹덤","6","쥬라기 월드: 폴른 킹덤쥬라기월드가 아니라 쥬라기저택 이 맞다고 봄 "
"812","오션스8","6","오션스8무난합니당 킬링타임용? "
"813","독전","10","독전올해 가장 재밌게 본 영화 "
"814","탐정: 리턴즈","10","탐정: 리턴즈여친이랑 봤는데 중간중간 빵빵 터지네요 ㅋㅋㅋ "
"815","26년","10","26년절대 잊지 않겠습니다. "
"816","탐정: 리턴즈","10","탐정: 리턴즈너무 재밌게 웃으면서 보고 온 영화! "
"817","탐정: 리턴즈","10","탐정: 리턴즈1편을 재밌게 봐서 2편 나온다길래 기대하다가 보고왔습니다! 너무 재밌게 보고왔네요^^ "
"818","오션스8","4","오션스8개연성도 긴장감도 스릴도 통쾌함도 없음. 그냥 재미가 없음 "
"819","어벤져스: 인피니티 워","10","어벤져스: 인피니티 워어벤져스 그다음편이 기대됩니다 "
"820","하울의 움직이는 성","10","하울의 움직이는 성최고의 영화. 보고 또 보아도 재밌어요~^^ "
"821","버닝","10","버닝생각을 많이 할 수 있게 만드는 영화입니다.일반적인 영화와는 다릅니다.재미가 있다고는 표현하기 어렵지만저는 참 좋았습니다. 어떠한 말로도 표현이 안 되네요.잘 봤습니다. "
"822","오션스8","10","오션스8미래에 범죄자가 될 소녀들을 위해 성공해야 한다니 존멋 ㅠ 남자들의 영역이었던 곳도 여자도 갈수있다는 뜻을 함축하고 있는거 같아서 너무 좋았어요 존잼이었음 ㅠ "
"823","탐정: 리턴즈","10","탐정: 리턴즈기대안하고 봤는데, 마니 웃다왔네요! "
"824","아이 필 프리티","10","아이 필 프리티예상치 못하게 펑펑 울었어요ㅠ "
"825","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤전 재밌었어요ㅋ섬에서 배못탄 공룡 슬픔 "
"826","오션스8","10","오션스8중간중간 재밌는 요소들이 많아서 소리내서 웃을뻔햇어요 짱잼 "
"827","수상한 고객들","8","수상한 고객들연기를 잘해서 보기도 좋고 재밌게 잘봤습니다 "
"828","온리 더 브레이브","8","온리 더 브레이브대자연 앞에 한없이 작은 인간의 존재. 제대로 싸워보지도 못 하고 당했지만 그게 자연이고 그게 현실인 것이다. "
"829","탐정: 리턴즈","8","탐정: 리턴즈볼만햇다 킬링타임으로 갠츈 "
"830","아이 필 프리티","7","아이 필 프리티재밌긴한데 중간에 좀 지루하네요... "
"831","꾼","3","꾼나 되게 관대한데 이건 아니지... "
"832","베이비 드라이버","1","베이비 드라이버시나리오가 정말 개판....사건 개연성 제로에 등장인물에 대한 이해도 전혀 되지 않아서 보고 난 뒤 시간 아깝다는 생각이 들었음 "
"833","트립 투 스페인","5","트립 투 스페인남자 수다쟁이 영화.스페인  어디 가는지 알수도 없고별로다 "
"834","독전","1","독전30분 보고 나온다 C급 스릴러 영화. 요즘 흥행감독들 수준 진짜.... 심각하다 심각해 "
"835","청년경찰","10","청년경찰오랜만에 재밌게 봤네ㅋㅋ한국코메디인데 신파도 없고 액션 적절하고 배우 케미 잘맞고ㅋㅋ "
"836","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤블루 오웬 케미 잼있어요 "
"837","탐정: 리턴즈","3","탐정: 리턴즈보다가 나왔어요 ㅜ 전 좀 지루해서 둘이 보다가 다 보지 못하고 나왔네요 "
"838","쥬라기 월드: 폴른 킹덤","8","쥬라기 월드: 폴른 킹덤재미있어용. 지루한 부분도 있긴 했지만 공룡이 귀엽게 나오는 것도 있어서 재밌게 봤어요. "
"839","탐정: 리턴즈","10","탐정: 리턴즈와 진짜 배꼽잡고 웃엇어요 ㅠㅠ 간만에 재밋는영화봐서 기분너무좋네요 "
"840","탐정: 리턴즈","8","탐정: 리턴즈아무생각없이 보며 즐길수있어요 ~ ㅎ "
"841","오션스8","8","오션스8ㅇㅇ오ㅕㅗㅍㅊ서ㅡㅜㅍ "
"842","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤엄마랑 둘이 봤는데 슬픈포인트,웃음포인트,교훈같은것도 있고 너무 재밌어요 "
"843","탐정: 리턴즈","8","탐정: 리턴즈재미있게 봤어요.남자는 불쌍한것 같아요.퉁격적님 소재 "
"844","오션스8","10","오션스8여자는 8명이면 충분해! "
"845","오션스8","9","오션스8재미있는데 다소 짧아서 아쉬웠음 ㅠ가벼게 보기 좋은영화!!언니들이 너무 다들 멋지고 예븜 ㅠ "
"846","탐정: 리턴즈","10","탐정: 리턴즈배꼽 잡고 웃었네용 ㅎㅎ "
"847","오션스8","10","오션스8쿠너너타나아아다아아나ㅏ나 "
"848","오션스8","8","오션스8뭔가 막 휙휙 지나가고 끝난거 같지 않은데 끝나버렸네요.. 시간 가는줄 모르고 봤다는... 2점 깍은건 뭔가 마무리가 어설프게 끝났다는거.. 일련의 사건이 이렇게 쉽게 정리가 되나 싶은감이 있어요 ;; "
"849","오션스8","8","오션스8환상적인 팀플레이를 보여줌 영화 출연진들도 다 개쩔고 "
"850","염력","10","염력이영화는 작정하고 만든 골때리는 영화다, 캐릭터들 하나하나가 정상적이지 않았다, 거기에 골때리는 감독 연상호 스타일인 계속되는 고난과 역경속에서 실로 보통사람이면 선택을 하지 않는 선택을하는 주인공의 모습을 보면서 이시대 최고의 블랙코미디라 칭하겠다. "
"851","스텝포드 와이프","10","스텝포드 와이프좋은 영화입니다. 남친이랑 보면 무슨 반응나오는 지 보고 거를각이네요,,, "
"852","탐정: 리턴즈","10","탐정: 리턴즈너무 재미있게봤어요 !! "
"853","리틀 포레스트","8","리틀 포레스트다버리고떠나고싶었다. 그러나뒤돌아보니 버리고자하는게없었다 "
"854","오션스8","10","오션스8오랜만에 영화보고 기분 좋았~~~~! "
"855","유전","1","유전영화속 가족들이 한명씩 제물이 되어가는 ...너무너무 무서웠습니다 ....네...제가 이영화의제물이 되었던거같아서 무서웠습니다. "
"856","셰이프 오브 워터: 사랑의 모양","10","셰이프 오브 워터: 사랑의 모양사랑은머리가아닌가슴으로하는것 "
"857","사라진 밤","8","사라진 밤나쁘지않았고볼만했어요 "
"858","쥬라기 월드: 폴른 킹덤","10","쥬라기 월드: 폴른 킹덤흥미롭게 잘 봤습니다실제 그럴듯하게 잘 꾸며진 영화 "
"859","오션스8","1","오션스8진짜 재미업ㄱ네요 돈개아까워 ㅠㅠ영화관알바들의 평점주작에 낚여서 내 시간과 돈만 날렸어 "
"860","궁합","6","궁합그냥그랬어요초등영화같은.. "
"861","하이큐!! 콘셉트의 싸움","10","하이큐!! 콘셉트의 싸움하이큐 4기 언제나오나요jQuery22407640492899165787_1529242057216?ㅠ.ㅠ "
"862","50가지 그림자: 해방","8","50가지 그림자: 해방음향이다했네요재밌었음 "
"863","버닝","10","버닝우리나라 관객은 영화보는 수준을 높여야  할 필요가 있다. "
"864","퍼시잭슨과 괴물의 바다","5","퍼시잭슨과 괴물의 바다그저 하품만 나온다.. "
"865","버닝","10","버닝하루키소설을보는듯했던. 멈출수없는청춘의버닝 "
"866","유전","9","유전간만에 잘 만든 공포영화 "
"867","탐정: 리턴즈","10","탐정: 리턴즈재밌어요 재밌어요 재밌어요 "
"868","탐정: 리턴즈","8","탐정: 리턴즈유쾌하게 봤어요~역쉬 믿고보는 귄상우 성동일!! "
"869","탐정: 리턴즈","10","탐정: 리턴즈너무재밌었어요 배우분들 연기도 다 잘하시고 유쾌해지는 영화네요 내용전개도 긴장감있고 잠깐잠깐 등장하시는분들도 인상깊네요~딱히 흠잡을게 없네;; 남자친구랑 둘이 깔깔거리다 왔습니다 감사합니다~ "
"870","탐정: 리턴즈","10","탐정: 리턴즈재밌어요 전편 이어서보면 더 재밌어요ㅋㅋ "
"871","탐정: 리턴즈","10","탐정: 리턴즈시사회당첨되서 보구 잼나서  부모님들 보여줄려구 다시예매해서 봤는데 역쉬빵빵터짐 잼나요 "
"872","오션스8","8","오션스8재밌네요멋있는영화입니다. "
"873","오션스8","10","오션스8스트레스가 풀리는 영화~~ "
"874","쥬라기 월드: 폴른 킹덤","8","쥬라기 월드: 폴른 킹덤스케일좋네요.. 뒤에앉은 개념없는 엄마와 아들때메 시끄러운것만 빼면..집에서 보는것 처럼 말하는 진주MBC극장 오후1시20분타임에 보신 아주머니 제발 예의라는 걸 지킵시다 "
"875","아이 필 프리티","1","아이 필 프리티못생긴 건 못생긴 거지. 못생긴 여자들이나 좋아할 영화. 실제로 영화 가장 좋아하는 그룹이 20대 여자네. 화장 지우면 다 10점 주고 싶겠지. 낄낄 "
"876","나는 내일, 어제의 너와 만난다","4","나는 내일, 어제의 너와 만난다제목이 저지른 스포로 인해 전체 스토리가 예상 가능! 뻔한 설정에서 감동을 느끼기엔 여자 주인공은 그나마 괜찮았지만 남자주인공의 연기가 몰입을 방해한다. 일본 영화 특유의 영상미와 ost는 좋다. 많은 분들이 느끼신 감동을 느끼지 못 해 아쉽다. "
"877","더 기버: 기억전달자","10","더 기버: 기억전달자날 여러 울린 미국의 민주당식의 영화. 마지막에 경계선 해재로 단계적 감동을 주는 것은 인셉션 이상이라 본다. 몇번을 봐도 감성이 통하는..기억전달자는 거의 가이드라인을 제시할 뿐 정답을 강요하지 않는다. (선과악 설명 부분에선 좀 아닌거같지만...) "
"878","스파이 키드","6","스파이 키드꼬마들이 대단한데~~~ "
"879","유전","8","유전흥겹네요 ㅋㅋㅋ 케빈인더우즈 생각 많이 남 지독한 농담 ㅋㅋㅋ "
"880","탐정: 리턴즈","10","탐정: 리턴즈영화 별로 안좋아하는데 어쩌다가 보게 돼서 봤더니 정말 재밌 "
"881","탐정: 리턴즈","10","탐정: 리턴즈주인공 광수임 ㅋㅋ꼭 보세염 ㅋㅋㅋ "
"882","오직 그대만","6","오직 그대만로멘틱영화치고는 스토리가 너무 쎄. "
"883","오션스8","10","오션스8불편함 없이 마음껏 즐길 수 있어 좋았습니다. "
"884","탐정: 리턴즈","9","탐정: 리턴즈1보다 2가 훨재밌다 진짜ㅋㅋㅋ와 ㅋㅋ진짜 ㅋㅋㅋ3도 기대됨ㅋ "
"885","류이치 사카모토: 코다","10","류이치 사카모토: 코다반가웠습니다.그리고 고마워요.짧은시간 당신의 삶을 엿볼수 있게 해줘서.건강하세요..! "
"886","생텀","5","생텀보는내내 나도 숨이 막혔다. "
"887","오션스8","10","오션스81차 다음은 2차죠... 세련되고 깔끔한거 좋아한다면 결제하세요. "
"888","쥬라기 월드: 폴른 킹덤","6","쥬라기 월드: 폴른 킹덤마지막에 쿠키영상 있다고 끝까지 엔딩 크레딧 다 보고 기다렸는데 쿠키영상 보니 기다린게 허무하게 느껴졌었음 .,, "
"889","아이 필 프리티","10","아이 필 프리티존잼이예요!! 자존감 높여주는데 좋은 영화인거 같아요 "
"890","오션스8","10","오션스8즐거운 케이퍼 무비의 매력 "
"891","오션스8","10","오션스8여자가 주인공인 영화가 최고 ^^7 "
"892","탐정: 리턴즈","10","탐정: 리턴즈광수가 열일했다 가볍게 재밋게 봄 "
"893","탐정: 리턴즈","10","탐정: 리턴즈매우 웃기고 재미있다 개인적으로 성동일을 좋아하고 권상우도 몸매가 넘넘 멋지다 "
"894","탐정: 리턴즈","10","탐정: 리턴즈진짜 웃겨서 눈물났음 ㅠ "
"895","아이 필 프리티","10","아이 필 프리티뻔할것 같으면서도웃고 울게 만드는 매력이 넘치는 영화물론 여주가 그만큼 매력이 넘친다는 뜻이지만자존감 나를 되돌아보는 인생영화랄까.. 정말 재밌었다 "
"896","탐정: 리턴즈","10","탐정: 리턴즈재밌다재밌다재밌다. "
"897","오션스8","5","오션스8스토리는 재밌어요 피곤이 밀려와 졸았지만.. 앤해서웨이 대존예 "
"898","아이 필 프리티","4","아이 필 프리티저는 생각보다 좀 유치하게 느껴지고 약간은 뻔한 스토리로 지루하게 느껴졌어요~ "
"899","극장판 슈타인즈 게이트: 부하영역의 데자뷰","10","극장판 슈타인즈 게이트: 부하영역의 데자뷰크 역시 믿고 보는 슈타게 "
"900","지금 만나러 갑니다","2","지금 만나러 갑니다나쁘진 않은데 아무래도 자꾸 원작이랑 비교되다보니 별로긴하다 ... 원작볼때는 진짜 눈물 펑펑흘리면서 봤는데 눈물 하나도 안나옴 .. "
"901","탐정: 리턴즈","10","탐정: 리턴즈너무재밌었어요강추강추 "
"902","쥬라기 월드: 폴른 킹덤","9","쥬라기 월드: 폴른 킹덤아이들과 같이봤어요 재밌어요 순간순간 깜짝 놀랬어요 맨 마지막 쥬라기월드에 오신걸 환영합니다 ㅎㅎ 다음편이 기대대요 "
"903","엣지 오브 투모로우","10","엣지 오브 투모로우재밌습니다 마지막까지 몰입감이 대단합니다 "
"904","소수의견","8","소수의견마냥 영화같지만은 않은 영화. 형소법을 알고 보니 더 재밌다. "
"905","탐정: 리턴즈","8","탐정: 리턴즈이광수 나오는 장면에서는 빵빵 터지네요~ "
"906","스텔라","10","스텔라마지막 장면에 30분을 울었어요....주인공은 웃고 있는데 제 눈의 눈물은 멈추지 않네요 "
"907","탐정: 리턴즈","10","탐정: 리턴즈아 이광수 ㅋㅋ진짜 안 좋아했는데 이 영화에서 아주 제대로 감초역할ㅋㅋ넘웃김ㅋㅋ "
"908","탐정: 리턴즈","10","탐정: 리턴즈광수가 왜 거기서 나와...? "
"909","강철비","10","강철비재밋게본영화원작도 재미잇음 "
"910","1급기밀","10","1급기밀방산비리는 반역죄임 사형으로 다스려야함 "
"911","탐정: 리턴즈","10","탐정: 리턴즈너무너무너무  재미 있어요 "
"912","케이크메이커","6","케이크메이커처음부터 깜놀... ㅠ "
"913","미세스 하이드","6","미세스 하이드연기는 좋았으나 원작이 시나리오에 녹아들지 못함. "
"914","오션스8","6","오션스8개연성 없이 짠! 하고 결과만 보여주고 나중에 이래서 성공했어 멋지지 하는 영화임 "
"915","태어나기는 했지만","8","태어나기는 했지만아이에서 어른으로. 웃음에서 한숨으로. "
"916","오션스8","10","오션스8리한나 최고간지... "
"917","탐정: 리턴즈","8","탐정: 리턴즈광수 오토바이 하드캐리 "
"918","탐정: 리턴즈","10","탐정: 리턴즈완전재밌네요 꼭챙겨보세요 "
"919","오션스8","8","오션스8개성있는 캐릭터들만으로는 만점, 케이트는 위대하다 ㅠㅠ "
